TIME,S1,S2,S1_NORM,S2_NORM,THR1,THR2
40108,3497,3815,1,1,1801.5,1988
,,,,,,
40208,3488,3823,1,1,1801.5,1988
,,,,,,
40308,3448,3835,1,1,1801.5,1988
,,,,,,
40408,3493,3815,1,1,1801.5,1988
,,,,,,
40508,3491,3806,1,1,1801.5,1988
,,,,,,
40608,3492,3815,1,1,1801.5,1988
,,,,,,
40708,3492,3811,1,1,1801.5,1988
,,,,,,
40808,3492,3815,1,1,1801.5,1988
,,,,,,
40908,3491,3811,1,1,1801.5,1988
,,,,,,
41008,3493,3813,1,1,1801.5,1988
,,,,,,
41108,3283,3813,0.9501671224551808,1,1801.5,1988
,,,,,,
41208,3491,3769,1,0.9900935608145295,1801.5,1988
,,,,,,
41308,3491,3811,1,1,1801.5,1988
,,,,,,
41408,3492,3813,1,1,1801.5,1988
,,,,,,
41508,3491,3812,1,1,1801.5,1988
,,,,,,
41608,3492,3815,1,1,1801.5,1988
,,,,,,
41708,3491,3811,1,1,1801.5,1988
,,,,,,
41808,3493,3813,1,1,1801.5,1988
,,,,,,
41908,3515,3815,1,1,1801.5,1988
,,,,,,
42008,3488,3813,1,1,1801.5,1988
,,,,,,
42108,3493,3919,1,1,1801.5,1988
,,,,,,
42208,3493,3815,1,1,1801.5,1988
,,,,,,
42308,3495,3815,1,1,1801.5,1988
,,,,,,
42408,3493,3814,1,1,1801.5,1988
,,,,,,
42508,3493,3813,1,1,1801.5,1988
,,,,,,
42608,3493,3814,1,1,1801.5,1988
,,,,,,
42708,3492,3814,1,1,1801.5,1988
,,,,,,
42808,3526,3813,1,1,1801.5,1988
,,,,,,
42908,3525,3815,1,1,1801.5,1988
,,,,,,
43008,3493,3740,1,0.9821133736929004,1801.5,1988
,,,,,,
43108,3497,3813,1,1,1801.5,1988
,,,,,,
43208,3493,3813,1,1,1801.5,1988
,,,,,,
43308,3487,3813,1,1,1801.5,1988
,,,,,,
43408,3491,3813,1,1,1801.5,1988
,,,,,,
43508,3491,3813,1,1,1801.5,1988
,,,,,,
43608,3492,3813,1,1,1801.5,1988
,,,,,,
43708,3493,3815,1,1,1801.5,1988
,,,,,,
43808,3493,3819,1,1,1801.5,1988
,,,,,,
43908,3606,3819,1,1,1801.5,1988
,,,,,,
44008,3494,3817,1,1,1801.5,1988
,,,,,,
44108,3492,3815,1,1,1801.5,1988
,,,,,,
44208,3488,3813,1,1,1801.5,1988
,,,,,,
44308,3488,3813,1,1,1801.5,1988
,,,,,,
44408,3494,3811,1,1,1801.5,1988
,,,,,,
44508,3491,3813,1,1,1801.5,1988
,,,,,,
44608,3493,3812,1,1,1801.5,1988
,,,,,,
44708,3492,3815,1,1,1801.5,1988
,,,,,,
44808,3563,3811,1,1,1801.5,1988
,,,,,,
44908,3493,3805,1,1,1801.5,1988
,,,,,,
45008,3491,3819,1,1,1801.5,1988
,,,,,,
45108,3492,3814,1,1,1801.5,1988
,,,,,,
45208,3493,3811,1,1,1801.5,1988
,,,,,,
45308,3493,3815,1,1,1801.5,1988
,,,,,,
45408,3493,3813,1,1,1801.5,1988
,,,,,,
45508,3492,3811,1,1,1801.5,1988
,,,,,,
45608,3487,3815,1,1,1801.5,1988
,,,,,,
45708,3482,3819,1,1,1801.5,1988
,,,,,,
45808,3495,3781,1,0.9933957072096863,1801.5,1988
,,,,,,
45908,3492,3827,1,1,1801.5,1988
,,,,,,
46008,3494,3815,1,1,1801.5,1988
,,,,,,
46108,3492,3814,1,1,1801.5,1988
,,,,,,
46208,3491,3813,1,1,1801.5,1988
,,,,,,
46308,3493,3814,1,1,1801.5,1988
,,,,,,
46408,3493,3815,1,1,1801.5,1988
,,,,,,
46508,3491,3817,1,1,1801.5,1988
,,,,,,
46608,3488,3939,1,1,1801.5,1988
,,,,,,
46708,3493,3817,1,1,1801.5,1988
,,,,,,
46808,3494,3751,1,0.9851403412217942,1801.5,1988
,,,,,,
46908,3492,3815,1,1,1801.5,1988
,,,,,,
47008,3493,3815,1,1,1801.5,1988
,,,,,,
47108,3491,3811,1,1,1801.5,1988
,,,,,,
47208,3491,3815,1,1,1801.5,1988
,,,,,,
47308,3492,3814,1,1,1801.5,1988
,,,,,,
47408,3492,3814,1,1,1801.5,1988
,,,,,,
47508,3491,3814,1,1,1801.5,1988
,,,,,,
47608,3492,3815,1,1,1801.5,1988
,,,,,,
47708,3503,3813,1,1,1801.5,1988
,,,,,,
47808,3491,3815,1,1,1801.5,1988
,,,,,,
47908,3492,3817,1,1,1801.5,1988
,,,,,,
48008,3493,3813,1,1,1801.5,1988
,,,,,,
48108,3494,3811,1,1,1801.5,1988
,,,,,,
48208,3492,3817,1,1,1801.5,1988
,,,,,,
48308,3487,3813,1,1,1801.5,1988
,,,,,,
48408,3488,3999,1,1,1801.5,1988
,,,,,,
48508,3488,3851,1,1,1801.5,1988
,,,,,,
48608,3487,3813,1,1,1801.5,1988
,,,,,,
48708,3495,3803,1,0.9994496422674739,1801.5,1988
,,,,,,
48808,3493,3815,1,1,1801.5,1988
,,,,,,
48908,3493,3816,1,1,1801.5,1988
,,,,,,
49008,3493,3815,1,1,1801.5,1988
,,,,,,
49108,3493,3805,1,1,1801.5,1988
,,,,,,
49208,3492,3815,1,1,1801.5,1988
,,,,,,
49308,3493,3813,1,1,1801.5,1988
,,,,,,
49408,3455,3819,1,1,1801.5,1988
,,,,,,
49508,3493,3847,1,1,1801.5,1988
,,,,,,
49608,3491,3813,1,1,1801.5,1988
,,,,,,
49708,3492,3813,1,1,1801.5,1988
,,,,,,
49808,3492,3815,1,1,1801.5,1988
,,,,,,
49908,3488,3816,1,1,1801.5,1988
,,,,,,
50008,3494,3815,1,1,1801.5,1988
,,,,,,
50108,3492,3815,1,1,1801.5,1988
,,,,,,
50208,3494,3815,1,1,1801.5,1988
,,,,,,
50308,3485,3813,1,1,1801.5,1988
,,,,,,
50408,3488,3754,1,0.9859658778205834,1801.5,1988
,,,,,,
50508,3493,3829,1,1,1801.5,1988
,,,,,,
50608,3495,3813,1,1,1801.5,1988
,,,,,,
50708,3491,3812,1,1,1801.5,1988
,,,,,,
50808,3488,3813,1,1,1801.5,1988
,,,,,,
50908,3492,3818,1,1,1801.5,1988
,,,,,,
51008,3493,3815,1,1,1801.5,1988
,,,,,,
51108,3501,3813,1,1,1801.5,1988
,,,,,,
51208,3493,3815,1,1,1801.5,1988
,,,,,,
51308,3490,3788,1,0.9953219592735278,1801.5,1988
,,,,,,
51408,3488,3815,1,1,1801.5,1988
,,,,,,
51508,3493,3817,1,1,1801.5,1988
,,,,,,
51608,3493,3816,1,1,1801.5,1988
,,,,,,
51708,3493,3815,1,1,1801.5,1988
,,,,,,
51808,3488,3813,1,1,1801.5,1988
,,,,,,
51908,3492,3816,1,1,1801.5,1988
,,,,,,
52008,3481,3813,1,1,1801.5,1988
,,,,,,
52108,3496,3990,1,1,1801.5,1988
,,,,,,
52208,3493,3812,1,1,1801.5,1988
,,,,,,
52308,3488,3822,1,1,1801.5,1988
,,,,,,
52408,3493,3817,1,1,1801.5,1988
,,,,,,
52508,3495,3835,1,1,1801.5,1988
,,,,,,
52608,3491,3813,1,1,1801.5,1988
,,,,,,
52708,3488,3815,1,1,1801.5,1988
,,,,,,
52808,3493,3816,1,1,1801.5,1988
,,,,,,
52908,3491,3817,1,1,1801.5,1988
,,,,,,
53008,3491,3817,1,1,1801.5,1988
,,,,,,
53108,3481,3879,1,1,1801.5,1988
,,,,,,
53208,3493,3813,1,1,1801.5,1988
,,,,,,
53308,3491,3871,1,1,1801.5,1988
,,,,,,
53408,3491,3815,1,1,1801.5,1988
,,,,,,
11008,3481,3815,,,,
,,,,,,
11108,3488,3805,,,,
,,,,,,
11208,3479,3863,,,,
,,,,,,
11308,3492,3815,,,,
,,,,,,
11408,3493,3813,,,,
,,,,,,
11508,3494,3817,,,,
,,,,,,
11608,3496,3817,,,,
,,,,,,
11708,3494,3815,,,,
,,,,,,
11808,3493,3814,,,,
,,,,,,
11908,3493,3811,,,,
,,,,,,
12008,3481,3816,,,,
,,,,,,
12108,3495,3813,,,,
,,,,,,
12208,3469,3812,,,,
,,,,,,
12308,3493,3814,,,,
,,,,,,
12408,3495,3823,,,,
,,,,,,
12508,3494,3814,,,,
,,,,,,
12608,3493,3814,,,,
,,,,,,
12708,3493,3811,,,,
,,,,,,
12808,3494,3813,,,,
,,,,,,
12908,3492,3815,,,,
,,,,,,
13008,3493,3812,,,,
,,,,,,
13108,3493,3812,,,,
,,,,,,
13208,3488,3814,,,,
,,,,,,
13308,3488,3827,,,,
,,,,,,
13408,3491,3813,,,,
,,,,,,
13508,3493,3626,,,,
,,,,,,
13608,3493,3819,,,,
,,,,,,
13708,3488,3814,,,,
,,,,,,
13808,3493,3811,,,,
,,,,,,
13908,3488,3815,,,,
,,,,,,
14008,3495,3813,,,,
,,,,,,
14108,3494,3813,,,,
,,,,,,
14208,3492,3813,,,,
,,,,,,
14308,3488,3813,,,,
,,,,,,
14408,3491,3757,,,,
,,,,,,
14508,3493,3821,,,,
,,,,,,
14608,3491,3749,,,,
,,,,,,
14708,3491,3815,,,,
,,,,,,
14808,3493,3817,,,,
,,,,,,
14908,3492,3816,,,,
,,,,,,
15008,3495,3812,,,,
,,,,,,
15108,3495,3812,,,,
,,,,,,
15208,3492,3813,,,,
,,,,,,
15308,3495,3817,,,,
,,,,,,
15408,3496,3819,,,,
,,,,,,
15508,3498,3819,,,,
,,,,,,
15608,3501,3811,,,,
,,,,,,
15708,3501,3821,,,,
,,,,,,
15808,3504,3885,,,,
,,,,,,
15908,3507,3823,,,,
,,,,,,
16008,3511,3829,,,,
,,,,,,
16108,3512,3833,,,,
,,,,,,
16208,3513,3829,,,,
,,,,,,
16308,3517,3830,,,,
,,,,,,
16408,3517,3833,,,,
,,,,,,
16508,3518,3835,,,,
,,,,,,
16608,3515,3833,,,,
,,,,,,
16708,3515,3831,,,,
,,,,,,
16808,3516,3829,,,,
,,,,,,
16908,3515,3829,,,,
,,,,,,
17008,3516,3828,,,,
,,,,,,
17108,3515,3832,,,,
,,,,,,
17208,3517,3871,,,,
,,,,,,
17308,3513,3832,,,,
,,,,,,
17408,3515,3832,,,,
,,,,,,
17508,3514,3831,,,,
,,,,,,
17608,3515,3833,,,,
,,,,,,
17708,3514,3831,,,,
,,,,,,
17808,3517,3831,,,,
,,,,,,
17908,3515,3831,,,,
,,,,,,
18008,3515,3833,,,,
,,,,,,
18108,3515,3835,,,,
,,,,,,
18208,3517,3881,,,,
,,,,,,
18308,3517,3832,,,,
,,,,,,
18408,3517,3855,,,,
,,,,,,
18508,3517,3833,,,,
,,,,,,
18608,3515,3833,,,,
,,,,,,
18708,3515,3834,,,,
,,,,,,
18808,3515,3832,,,,
,,,,,,
18908,3513,3832,,,,
,,,,,,
19008,3517,3831,,,,
,,,,,,
19108,3515,3831,,,,
,,,,,,
19208,3517,3833,,,,
,,,,,,
19308,3515,3831,,,,
,,,,,,
19408,3513,3847,,,,
,,,,,,
19508,3511,3829,,,,
,,,,,,
19608,3507,3819,,,,
,,,,,,
19708,3503,3823,,,,
,,,,,,
19808,3500,3822,,,,
,,,,,,
19908,3495,3819,,,,
,,,,,,
20008,3493,3815,,,,
,,,,,,
20108,3488,3813,,,,
,,,,,,
20208,3488,3811,,,,
,,,,,,
20308,3487,3813,,,,
,,,,,,
20408,3492,3811,,,,
,,,,,,
20508,3493,3823,,,,
,,,,,,
20608,3488,3812,,,,
,,,,,,
20708,3491,3831,,,,
,,,,,,
20808,3493,3836,,,,
,,,,,,
20908,3493,3813,,,,
,,,,,,
21008,3493,3815,,,,
,,,,,,
21108,3493,3813,,,,
,,,,,,
9108,3519,3837,,,,
,,,,,,
9208,3519,3837,,,,
,,,,,,
9308,3519,3836,,,,
,,,,,,
9408,3526,3837,,,,
,,,,,,
9508,3515,3829,,,,
,,,,,,
9608,3525,3867,,,,
,,,,,,
9708,3519,3821,,,,
,,,,,,
9808,3518,3838,,,,
,,,,,,
9908,3519,3838,,,,
,,,,,,
10008,3525,3844,,,,
,,,,,,
10108,3525,3839,,,,
,,,,,,
10208,3519,3835,,,,
,,,,,,
10308,3527,3836,,,,
,,,,,,
10408,3527,3837,,,,
,,,,,,
10508,3527,3847,,,,
,,,,,,
10608,3481,3837,,,,
,,,,,,
10708,3545,3917,,,,
,,,,,,
10808,3547,3838,,,,
,,,,,,
10908,3537,3836,,,,
,,,,,,
11008,3527,3852,,,,
,,,,,,
11108,3525,3838,,,,
,,,,,,
11208,3519,3839,,,,
,,,,,,
11308,3519,3839,,,,
,,,,,,
11408,3519,3839,,,,
,,,,,,
11508,3527,3837,,,,
,,,,,,
11608,3525,3835,,,,
,,,,,,
11708,3519,3839,,,,
,,,,,,
11808,3519,3837,,,,
,,,,,,
11908,3503,3837,,,,
,,,,,,
12008,3520,3838,,,,
,,,,,,
12108,3513,3849,,,,
,,,,,,
12208,3437,3837,,,,
,,,,,,
12308,3527,3795,,,,
,,,,,,
12408,3524,3845,,,,
,,,,,,
12508,3525,3839,,,,
,,,,,,
12608,3520,3839,,,,
,,,,,,
12708,3527,3838,,,,
,,,,,,
12808,3519,3837,,,,
,,,,,,
12908,3519,3835,,,,
,,,,,,
13008,3517,3837,,,,
,,,,,,
13108,3519,3837,,,,
,,,,,,
13208,3497,3837,,,,
,,,,,,
13308,3518,3839,,,,
,,,,,,
13408,3515,3821,,,,
,,,,,,
13508,3529,3829,,,,
,,,,,,
13608,3531,3847,,,,
,,,,,,
13708,3533,3849,,,,
,,,,,,
13808,3534,3847,,,,
,,,,,,
13908,3539,3851,,,,
,,,,,,
14008,3543,3855,,,,
,,,,,,
14108,3545,3859,,,,
,,,,,,
14208,3543,3851,,,,
,,,,,,
14308,3539,3819,,,,
,,,,,,
14408,3535,3815,,,,
,,,,,,
14508,3551,3861,,,,
,,,,,,
14608,3559,3925,,,,
,,,,,,
14708,3527,3933,,,,
,,,,,,
14808,3574,3949,,,,
,,,,,,
14908,3568,3977,,,,
,,,,,,
15008,3551,3866,,,,
,,,,,,
15108,3549,3864,,,,
,,,,,,
15208,3513,3859,,,,
,,,,,,
15308,3510,3857,,,,
,,,,,,
15408,3615,3867,,,,
,,,,,,
15508,3707,3881,,,,
,,,,,,
15608,3803,3899,,,,
,,,,,,
15708,3791,3899,,,,
,,,,,,
15808,3801,3897,,,,
,,,,,,
15908,3797,3899,,,,
,,,,,,
16008,3783,3903,,,,
,,,,,,
16108,3724,3887,,,,
,,,,,,
16208,3731,3883,,,,
,,,,,,
16308,3719,4004,,,,
,,,,,,
16408,3708,3884,,,,
,,,,,,
16508,3703,3885,,,,
,,,,,,
16608,3703,3880,,,,
,,,,,,
16708,3701,3883,,,,
,,,,,,
16808,3711,3883,,,,
,,,,,,
16908,3707,3887,,,,
,,,,,,
17008,3703,3883,,,,
,,,,,,
17108,3703,3879,,,,
,,,,,,
17208,3724,3883,,,,
,,,,,,
17308,3737,3863,,,,
,,,,,,
17408,3812,3789,,,,
,,,,,,
17508,3720,3883,,,,
,,,,,,
17608,3748,3885,,,,
,,,,,,
17708,3716,3886,,,,
,,,,,,
17808,3731,3890,,,,
,,,,,,
17908,3735,3893,,,,
,,,,,,
18008,3743,3895,,,,
,,,,,,
18108,3744,3895,,,,
,,,,,,
18208,3739,3894,,,,
,,,,,,
18308,3724,3887,,,,
,,,,,,
18408,3719,3887,,,,
,,,,,,
18508,3711,3891,,,,
,,,,,,
18608,3704,3892,,,,
,,,,,,
18708,3709,3887,,,,
,,,,,,
18808,3700,3883,,,,
,,,,,,
18908,3717,3888,,,,
,,,,,,
19008,3708,3887,,,,
,,,,,,
19108,3705,3887,,,,
,,,,,,
19208,3705,3887,,,,
,,,,,,
19308,3707,3885,,,,
,,,,,,
19408,3703,3885,,,,
,,,,,,
19508,3705,3885,,,,
,,,,,,
19608,3705,3883,,,,
,,,,,,
19708,3703,3885,,,,
,,,,,,
19808,3576,3885,,,,
,,,,,,
19908,3702,3881,,,,
,,,,,,
20008,3704,3885,,,,
,,,,,,
20108,3838,3863,,,,
,,,,,,
20208,3707,3887,,,,
,,,,,,
20308,3704,3887,,,,
,,,,,,
20408,3705,3885,,,,
,,,,,,
20508,3704,3887,,,,
,,,,,,
20608,3706,3886,,,,
,,,,,,
20708,3703,3885,,,,
,,,,,,
20808,3701,3880,,,,
,,,,,,
20908,3701,3883,,,,
,,,,,,
21008,3695,3879,,,,
,,,,,,
21108,3699,3879,,,,
,,,,,,
21208,3709,3879,,,,
,,,,,,
21308,3675,3832,,,,
,,,,,,
21408,3662,3823,,,,
,,,,,,
21508,3694,3885,,,,
,,,,,,
21608,3703,3917,,,,
,,,,,,
21708,3709,3935,,,,
,,,,,,
21808,3717,3946,,,,
,,,,,,
21908,3711,3957,,,,
,,,,,,
22008,3721,3963,,,,
,,,,,,
22108,3717,3961,,,,
,,,,,,
22208,3720,3961,,,,
,,,,,,
22308,3718,3952,,,,
,,,,,,
22408,3703,3961,,,,
,,,,,,
22508,3711,3955,,,,
,,,,,,
22608,3687,3764,,,,
,,,,,,
22708,3721,3951,,,,
,,,,,,
22808,3712,4023,,,,
,,,,,,
22908,3710,3944,,,,
,,,,,,
23008,3719,3943,,,,
,,,,,,
23108,3717,3945,,,,
,,,,,,
23208,3711,3938,,,,
,,,,,,
23308,3709,3935,,,,
,,,,,,
23408,3707,3888,,,,
,,,,,,
23508,3705,3919,,,,
,,,,,,
23608,3707,3916,,,,
,,,,,,
23708,3691,3917,,,,
,,,,,,
23808,3708,3919,,,,
,,,,,,
23908,3739,3917,,,,
,,,,,,
24008,3705,3917,,,,
,,,,,,
24108,3705,3921,,,,
,,,,,,
24208,3706,3884,,,,
,,,,,,
24308,3704,3917,,,,
,,,,,,
24408,3707,3916,,,,
,,,,,,
24508,3717,3916,,,,
,,,,,,
24608,3706,3915,,,,
,,,,,,
24708,3704,3915,,,,
,,,,,,
24808,3704,3915,,,,
,,,,,,
24908,3707,3915,,,,
,,,,,,
25008,3705,3917,,,,
,,,,,,
25108,3659,3916,,,,
,,,,,,
25208,3801,3917,,,,
,,,,,,
25308,3703,3876,,,,
,,,,,,
25408,3700,3918,,,,
,,,,,,
25508,3672,3859,,,,
,,,,,,
25608,3318,3065,,,,
,,,,,,
25708,1757,1357,,,,
,,,,,,
25808,580,339,,,,
,,,,,,
25908,375,276,,,,
,,,,,,
26008,239,213,,,,
,,,,,,
26108,211,187,,,,
,,,,,,
26208,203,185,,,,
,,,,,,
26308,202,176,,,,
,,,,,,
26408,215,189,,,,
,,,,,,
26508,211,191,,,,
,,,,,,
26608,213,190,,,,
,,,,,,
26708,228,115,,,,
,,,,,,
26808,3657,3811,,,,
,,,,,,
26908,3659,3903,,,,
,,,,,,
27008,3700,3918,,,,
,,,,,,
27108,3708,3920,,,,
,,,,,,
27208,3706,3917,,,,
,,,,,,
27308,3700,3915,,,,
,,,,,,
27408,3701,3915,,,,
,,,,,,
27508,3695,3912,,,,
,,,,,,
27608,3695,3911,,,,
,,,,,,
27708,3695,3912,,,,
,,,,,,
27808,3701,3903,,,,
,,,,,,
27908,3720,4061,,,,
,,,,,,
28008,3675,3903,,,,
,,,,,,
28108,3787,3910,,,,
,,,,,,
28208,3693,3983,,,,
,,,,,,
28308,3693,3909,,,,
,,,,,,
28408,3695,3909,,,,
,,,,,,
28508,3691,3902,,,,
,,,,,,
28608,3695,3912,,,,
,,,,,,
28708,3691,3911,,,,
,,,,,,
28808,3691,3911,,,,
,,,,,,
28908,3692,3909,,,,
,,,,,,
29008,3693,3910,,,,
,,,,,,
29108,3775,3903,,,,
,,,,,,
29208,3796,3913,,,,
,,,,,,
29308,3653,3899,,,,
,,,,,,
29408,3619,3871,,,,
,,,,,,
29508,3657,3872,,,,
,,,,,,
29608,3653,3862,,,,
,,,,,,
29708,3641,3851,,,,
,,,,,,
29808,3641,3847,,,,
,,,,,,
29908,3641,3847,,,,
,,,,,,
30008,3639,3835,,,,
,,,,,,
30108,3639,3837,,,,
,,,,,,
30208,3640,3847,,,,
,,,,,,
30308,3640,3839,,,,
,,,,,,
30408,3641,3847,,,,
,,,,,,
30508,3667,3852,,,,
,,,,,,
30608,3655,3855,,,,
,,,,,,
30708,3629,3740,,,,
,,,,,,
30808,3643,3847,,,,
,,,,,,
30908,3643,3846,,,,
,,,,,,
31008,3640,3849,,,,
,,,,,,
31108,3641,3847,,,,
,,,,,,
31208,3641,3839,,,,
,,,,,,
31308,3641,3847,,,,
,,,,,,
31408,3656,3851,,,,
,,,,,,
31508,3659,3851,,,,
,,,,,,
31608,3679,3866,,,,
,,,,,,
31708,3741,3903,,,,
,,,,,,
31808,3717,3923,,,,
,,,,,,
31908,3529,3759,,,,
,,,,,,
32008,3477,3817,,,,
,,,,,,
32108,3360,3623,,,,
,,,,,,
32208,3323,3549,,,,
,,,,,,
32308,3289,3539,,,,
,,,,,,
32408,3261,3516,,,,
,,,,,,
32508,3261,3573,,,,
,,,,,,
32608,2873,3548,,,,
,,,,,,
32708,2759,3474,,,,
,,,,,,
32808,2659,3375,,,,
,,,,,,
32908,2630,3349,,,,
,,,,,,
33008,2631,3349,,,,
,,,,,,
33108,2587,3305,,,,
,,,,,,
33208,2428,3187,,,,
,,,,,,
33308,2336,3109,,,,
,,,,,,
33408,2269,3049,,,,
,,,,,,
33508,2229,2925,,,,
,,,,,,
33608,2142,3038,,,,
,,,,,,
33708,2108,2875,,,,
,,,,,,
33808,2078,2847,,,,
,,,,,,
33908,2057,2823,,,,
,,,,,,
34008,2039,2809,,,,
,,,,,,
34108,2025,2797,,,,
,,,,,,
34208,2008,2786,,,,
,,,,,,
34308,1973,2759,,,,
,,,,,,
34408,1931,2725,,,,
,,,,,,
34508,1917,2717,,,,
,,,,,,
34608,1916,2733,,,,
,,,,,,
34708,1915,2724,,,,
,,,,,,
34808,2001,2751,,,,
,,,,,,
34908,2069,2843,,,,
,,,,,,
35008,2120,2856,,,,
,,,,,,
35108,2005,2759,,,,
,,,,,,
35208,1907,2686,,,,
,,,,,,
35308,1995,2726,,,,
,,,,,,
35408,2071,2723,,,,
,,,,,,
35508,2265,2669,,,,
,,,,,,
35608,2135,2473,,,,
,,,,,,
35708,1385,2125,,,,
,,,,,,
35808,523,1337,,,,
,,,,,,
35908,548,1285,,,,
,,,,,,
36008,391,1032,,,,
,,,,,,
36108,377,973,,,,
,,,,,,
36208,403,1015,,,,
,,,,,,
36308,413,1117,,,,
,,,,,,
36408,362,949,,,,
,,,,,,
36508,361,947,,,,
,,,,,,
36608,351,959,,,,
,,,,,,
36708,365,1053,,,,
,,,,,,
36808,733,1215,,,,
,,,,,,
36908,971,1311,,,,
,,,,,,
37008,1041,1407,,,,
,,,,,,
37108,1115,1501,,,,
,,,,,,
37208,1149,1579,,,,
,,,,,,
37308,1197,1527,,,,
,,,,,,
37408,1251,1485,,,,
,,,,,,
37508,1428,1485,,,,
,,,,,,
37608,1527,1611,,,,
,,,,,,
37708,1517,1626,,,,
,,,,,,
37808,1546,1520,,,,
,,,,,,
37908,1555,1553,,,,
,,,,,,
38008,1549,1545,,,,
,,,,,,
38108,1565,1583,,,,
,,,,,,
38208,1883,2217,,,,
,,,,,,
38308,3727,3897,,,,
,,,,,,
38408,3711,3885,,,,
,,,,,,
38508,3677,3861,,,,
,,,,,,
38608,3659,3857,,,,
,,,,,,
38708,3661,3763,,,,
,,,,,,
38808,3627,3838,,,,
,,,,,,
38908,3652,3852,,,,
,,,,,,
39008,3643,3861,,,,
,,,,,,
39108,3643,3845,,,,
,,,,,,
39208,3641,3837,,,,
,,,,,,
39308,3641,3839,,,,
,,,,,,
39408,3639,3837,,,,
,,,,,,
39508,3639,3839,,,,
,,,,,,
39608,3640,3837,,,,
,,,,,,
39708,3641,3839,,,,
,,,,,,
39808,3667,3857,,,,
,,,,,,
39908,3655,3849,,,,
,,,,,,
40008,3669,3855,,,,
,,,,,,
40108,3737,3859,,,,
,,,,,,
40208,3808,3901,,,,
,,,,,,
40308,3685,3847,,,,
,,,,,,
40408,3069,3347,,,,
,,,,,,
40508,2697,2985,,,,
,,,,,,
40608,2765,2957,,,,
,,,,,,
40708,2887,3080,,,,
,,,,,,
40808,2969,3113,,,,
,,,,,,
40908,2871,3101,,,,
,,,,,,
41008,2835,3054,,,,
,,,,,,
41108,2840,3055,,,,
,,,,,,
41208,2835,3049,,,,
,,,,,,
41308,2799,3023,,,,
,,,,,,
41408,2799,2991,,,,
,,,,,,
41508,2770,2992,,,,
,,,,,,
41608,2792,2992,,,,
,,,,,,
41708,2787,2984,,,,
,,,,,,
41808,2780,2957,,,,
,,,,,,
41908,2777,2977,,,,
,,,,,,
42008,2774,2971,,,,
,,,,,,
42108,2771,2969,,,,
,,,,,,
42208,2770,2967,,,,
,,,,,,
42308,2761,2962,,,,
,,,,,,
42408,2760,2957,,,,
,,,,,,
42508,2759,2957,,,,
,,,,,,
42608,2747,2943,,,,
,,,,,,
42708,2733,2937,,,,
,,,,,,
42808,2735,2939,,,,
,,,,,,
42908,2728,2935,,,,
,,,,,,
43008,2734,2925,,,,
,,,,,,
43108,2807,3001,,,,
,,,,,,
43208,3727,3897,,,,
,,,,,,
43308,3735,3895,,,,
,,,,,,
43408,3674,3866,,,,
,,,,,,
43508,3667,3860,,,,
,,,,,,
43608,3663,3857,,,,
,,,,,,
43708,3661,3859,,,,
,,,,,,
43808,3668,3859,,,,
,,,,,,
43908,3665,3858,,,,
,,,,,,
44008,3669,3856,,,,
,,,,,,
44108,3657,3853,,,,
,,,,,,
44208,3737,3883,,,,
,,,,,,
44308,3655,3854,,,,
,,,,,,
44408,3654,3859,,,,
,,,,,,
44508,3653,3860,,,,
,,,,,,
44608,3641,3849,,,,
,,,,,,
44708,3641,3847,,,,
,,,,,,
44808,3639,3847,,,,
,,,,,,
44908,3641,3839,,,,
,,,,,,
45008,3637,3837,,,,
,,,,,,
45108,3639,3839,,,,
,,,,,,
45208,3639,3845,,,,
,,,,,,
45308,3639,3837,,,,
,,,,,,
45408,3641,3847,,,,
,,,,,,
45508,3629,3839,,,,
,,,,,,
45608,3679,3847,,,,
,,,,,,
45708,3677,3859,,,,
,,,,,,
45808,3719,3895,,,,
,,,,,,
45908,3682,3861,,,,
,,,,,,
46008,3671,3836,,,,
,,,,,,
46108,3623,3786,,,,
,,,,,,
46208,3573,3747,,,,
,,,,,,
46308,3580,3759,,,,
,,,,,,
46408,3594,3773,,,,
,,,,,,
46508,3579,3756,,,,
,,,,,,
46608,3581,3763,,,,
,,,,,,
46708,3687,3861,,,,
,,,,,,
46808,3871,4014,,,,
,,,,,,
46908,3783,3963,,,,
,,,,,,
47008,3749,3955,,,,
,,,,,,
47108,3750,3964,,,,
,,,,,,
47208,3752,3940,,,,
,,,,,,
47308,3752,3945,,,,
,,,,,,
47408,3751,3947,,,,
,,,,,,
47508,3749,3949,,,,
,,,,,,
47608,3743,3947,,,,
,,,,,,
47708,3750,3944,,,,
,,,,,,
47808,3751,3946,,,,
,,,,,,
47908,3743,3944,,,,
,,,,,,
48008,3751,3945,,,,
,,,,,,
48108,3741,3947,,,,
,,,,,,
48208,3720,3945,,,,
,,,,,,
48308,3771,3917,,,,
,,,,,,
48408,3732,3991,,,,
,,,,,,
48508,3744,3947,,,,
,,,,,,
48608,3744,3947,,,,
,,,,,,
48708,3749,3947,,,,
,,,,,,
48808,3747,3947,,,,
,,,,,,
48908,3749,3945,,,,
,,,,,,
49008,3744,3945,,,,
,,,,,,
49108,3743,3945,,,,
,,,,,,
49208,3743,3946,,,,
,,,,,,
49308,3741,3945,,,,
,,,,,,
49408,3749,3945,,,,
,,,,,,
49508,3707,3947,,,,
,,,,,,
49608,3769,3945,,,,
,,,,,,
49708,3741,3942,,,,
,,,,,,
49808,3741,3946,,,,
